port_key,port_id,port_name,country,latitude,longitude,harbor_size,harbor_type,max_vessel
sudak_ua,43835,Sudak,Ua,44.85,34.983333,V,CN,M
feodosiya_ua,43850,Feodosiya,Ua,45.016667,35.433333,S,CB,M
boulogne_sur_mer_fr,35760,Boulogne-Sur-Mer,Fr,50.733333,1.6,M,RT,M
fecamp_fr,35830,Fecamp,Fr,49.766667,0.366667,S,LC,M
honfleur_fr,35860,Honfleur,Fr,49.416667,0.216667,V,RT,M
rade_de_cherbourg_fr,35950,Rade De Cherbourg,Fr,49.65,-1.633333,L,CT,M
dartmouth_harbour_gb,35390,Dartmouth Harbour,Gb,50.35,-3.616667,S,RN,M
fishguard_gb,34850,Fishguard,Gb,52.016667,-4.983333,S,CB,L
milford_haven_gb,34880,Milford Haven,Gb,51.716667,-5.033333,M,RN,L
swansea_gb,34950,Swansea,Gb,51.616667,-3.95,S,RT,L
severodvinsk_ru,62810,Severodvinsk,Ru,64.566667,39.783333,S,CN,
rabocheostrovsk_ru,62840,Rabocheostrovsk,Ru,64.983333,34.783333,S,CN,
kandalaksha_ru,62890,Kandalaksha,Ru,67.133333,32.416667,V,RN,M
bolshaya_piryu_guba_ru,62900,Bolshaya Piryu Guba,Ru,66.666667,34.366667,S,CN,
ostrovnoy_gremikha_ru,62910,Ostrovnoy Gremikha,Ru,68.05,39.516667,S,CN,
murmansk_ru,62950,Murmansk,Ru,68.983333,33.05,L,RN,M
mys_abram_ru,62970,Mys Abram,Ru,68.983333,33.033333,V,CN,
ellefsen_harbor_aq,63070,Ellefsen Harbor,Aq,-60.733333,-45.033333,V,CN,
scotia_bay_aq,63080,Scotia Bay,Aq,-60.75,-44.716667,V,CN,
admiralty_bay_aq,63090,Admiralty Bay,Aq,-62.083333,-58.416667,V,CN,
port_foster_aq,63095,Port Foster,Aq,-62.95,-60.633333,V,CN,
port_lockroy_aq,63100,Port Lockroy,Aq,-64.816667,-63.5,V,CN,
melchior_harbor_aq,63110,Melchior Harbor,Aq,-64.316667,-63.0,V,CN,
andersen_harbor_aq,63120,Andersen Harbor,Aq,-64.316667,-62.933333,V,CN,
bukhta_nagayeva_magadan_ru,62550,Bukhta Nagayeva (Magadan),Ru,59.566667,150.716667,S,CN,
southwest_pass_us,8822,Southwest Pass,Us,28.45,-90.7,S,RN,M
tri_city_port_us,8890,Tri-City Port,Us,38.716667,-90.2,L,RN,L
moji_ko_jp,62140,Moji Ko,Jp,33.95,130.966667,M,RN,M
ras_badran_oil_terminal_eg,48025,Ras Badran Oil Terminal,Eg,28.95,33.166667,V,OR,M
sokhna_port_gas_tanker_terminal_eg,48035,Sokhna Port Gas Tanker Terminal,Eg,29.683333,32.366667,V,CB,M
bandar_e_pars_terminal_ir,48475,Bandar-E Pars Terminal,Ir,27.533333,52.533333,V,OR,M
barkan_oil_loading_terminal_ir,48464,Barkan Oil-Loading Terminal,Ir,29.733333,50.166667,V,OR,M
khawr_al_zubair_iq,48404,Khawr Al Zubair,Iq,30.183333,47.9,V,RN,M
khawr_al_zubair_lng_terminal_iq,48406,Khawr Al Zubair Lng Terminal,Iq,30.133333,47.916667,V,RN,M
ju_aymah_lpg_terminal_sa,48342,Ju Aymah Lpg Terminal,Sa,26.866667,50.05,V,OR,M
ras_al_ghar_sa,48341,Ras Al Ghar,Sa,26.9,49.866667,V,CB,
hulaylah_oil_terminal_ae,48280,Hulaylah Oil Terminal,Ae,25.983333,55.933333,V,OR,M
rudum_terminal_ye,48214,Rudum Terminal,Ye,13.983333,47.916667,V,OR,M
balhaf_ye,48216,Balhaf,Ye,13.966667,48.183333,V,OR,M
port_dalrymple_au,54940,Port Dalrymple,Au,-41.133333,146.833333,M,CN,L
cape_cuvier_au,54565,Cape Cuvier,Au,-24.216667,113.383333,V,OR,M
klein_point_au,54210,Klein Point,Au,-34.966667,137.766667,V,OR,M
useless_loop_au,54555,Useless Loop,Au,-26.083333,113.4,V,OR,
barber_s_point_us,56272,Barber'S Point,Us,21.316667,-158.116667,V,CB,M
port_noro_sb,56975,Port Noro,Sb,-8.216667,157.183333,S,OR,L
thanh_hoa_vn,57657,Thanh Hoa,Vn,10.816667,106.766667,V,CN,
nghe_tinh_vn,57660,Nghe Tinh,Vn,18.766667,105.766667,S,RN,
porto_di_chioggia_it,40745,Porto Di Chioggia,It,45.233333,12.3,V,RB,L
cat_lai_vn,57575,Cat Lai,Vn,10.75,106.783333,V,CN,M
mailiao_tw,57953,Mailiao,Tw,23.783333,120.166667,V,CB,
chaozhou_cn,57862,Chaozhou,Cn,23.616667,117.083333,M,CN,M
changshu_cn,59974,Changshu,Cn,31.766667,120.95,S,OR,M
dandong_cn,60233,Dandong,Cn,39.816667,124.15,V,OR,M
huizhou_cn,57859,Huizhou,Cn,22.716667,114.516667,V,CN,M
dongshan_cn,57864,Dongshan,Cn,23.75,117.516667,S,CN,M
lanshan_cn,60125,Lanshan,Cn,30.1,119.366667,V,OR,M
penglai_cn,60165,Penglai,Cn,37.816667,120.833333,V,CN,M
quanzhou_cn,57874,Quanzhou,Cn,24.883333,118.6,S,CN,
rizhao_cn,60133,Rizhao,Cn,35.383333,119.566667,V,CN,M
taicang_cn,59976,Taicang,Cn,31.65,121.2,V,CB,M
tangshan_jingtang_cn,60193,Tangshan (Jingtang),Cn,39.2,119.016667,V,CB,M
xiuyu_cn,57876,Xiuyu,Cn,25.233333,118.983333,V,CB,M
zhangzhou_cn,57872,Zhangzhou,Cn,24.683333,118.15,S,CN,
ijmuiden_nl,31040,Ijmuiden,Nl,52.466667,4.583333,S,CT,M
zaandam_nl,31050,Zaandam,Nl,52.433333,4.833333,S,LC,M
amsterdam_nl,31060,Amsterdam,Nl,52.366667,4.9,L,LC,M
scheveningen_nl,31070,Scheveningen,Nl,52.1,4.266667,V,CB,M
hoek_van_holland_nl,31080,Hoek Van Holland,Nl,51.95,4.133333,V,RB,
europoort_nl,31085,Europoort,Nl,51.95,4.116667,M,LC,L
maassluis_nl,31100,Maassluis,Nl,51.916667,4.25,V,LC,M
vlaardingen_nl,31120,Vlaardingen,Nl,51.9,4.35,V,RB,M
east_london_za,46830,East London,Za,-33.033333,27.916667,S,RN,M
durban_za,46850,Durban,Za,-29.866667,31.066667,L,CB,M
inhambane_mz,46880,Inhambane,Mz,-23.916667,35.4,S,RN,
beira_mz,46890,Beira,Mz,-19.833333,34.833333,M,CN,M
porto_belo_mz,46920,Porto Belo,Mz,-17.7,37.183333,S,OR,M
pebane_mz,46925,Pebane,Mz,-17.266667,38.15,S,RN,M
pemba_mz,46940,Pemba,Mz,-12.966667,40.5,V,CB,
ibo_mz,46950,Ibo,Mz,-12.333333,40.616667,V,CN,
kilwa_kivinje_tz,47000,Kilwa Kivinje,Tz,-8.733333,39.416667,V,OR,
mjimwema_terminal_tz,47005,Mjimwema Terminal,Tz,-6.816667,39.366667,V,OR,M
tanga_tz,47030,Tanga,Tz,-5.083333,39.116667,S,CN,M
zanzibar_tz,47050,Zanzibar,Tz,-6.166667,39.183333,S,CN,M
kismaayo_so,47130,Kismaayo,So,-0.366667,42.55,V,CB,L
baraawe_so,47140,Baraawe,So,1.1,44.05,V,OR,
victoria_sc,47220,Victoria,Sc,-4.616667,55.45,V,CN,M
moroni_km,47300,Moroni,Km,-11.7,43.25,V,OR,M
dzaoudzi_km,47340,Dzaoudzi,Km,-12.783333,45.25,V,OR,M
andoany_mg,47360,Andoany,Mg,-13.4,48.3,V,OR,
morondava_mg,47430,Morondava,Mg,-20.283333,44.3,V,OR,
rauma_fi,27780,Rauma,Fi,61.133333,21.5,M,CB,M
uusikaupunki_fi,27790,Uusikaupunki,Fi,60.8,21.4,S,CB,M
naantali_fi,27805,Naantali,Fi,60.466667,22.016667,V,CN,M
turku_fi,27820,Turku,Fi,60.45,22.233333,M,RB,M
udang_oilfield_id,51502,Udang Oilfield,Id,4.033333,106.483333,V,OR,M
signilskar_fi,27870,Signilskar,Fi,60.2,19.333333,V,CN,M
widuri_marine_terminal_id,51504,Widuri Marine Terminal,Id,-4.666667,106.65,V,CN,
mariehamn_fi,27920,Mariehamn,Fi,60.1,19.916667,S,CN,M
kumul_pg,53142,Kumul,Pg,-8.1,144.566667,V,OR,L
kerch_ua,43900,Kerch,Ua,45.35,36.483333,S,OR,M
henichesk_ua,43940,Henichesk,Ua,46.166667,34.816667,V,CN,M
kyrylivka_ua,43950,Kyrylivka,Ua,46.35,35.366667,V,OR,M
berdyansk_ua,44000,Berdyansk,Ua,46.75,36.783333,S,CB,M
mariupol_ua,44010,Mariupol,Ua,47.083333,37.566667,S,CB,L
taganrog_ru,44060,Taganrog,Ru,47.2,38.95,V,CB,M
rostov_na_donu_ru,44070,Rostov-Na-Donu,Ru,47.166667,39.716667,S,RB,M
azov_ru,44080,Azov,Ru,47.1,39.433333,V,RN,M
yeysk_ru,44090,Yeysk,Ru,46.733333,38.266667,V,CB,M
temryuk_ru,44140,Temryuk,Ru,45.35,37.35,V,RN,M
anapa_ru,44180,Anapa,Ru,44.883333,37.316667,V,OR,M
novorossiysk_ru,44200,Novorossiysk,Ru,44.716667,37.783333,L,CB,M
tuapse_ru,44230,Tuapse,Ru,44.1,39.066667,S,CB,M
sochi_ru,44240,Sochi,Ru,43.583333,39.733333,V,CB,M
adler_ru,44270,Adler,Ru,43.433333,39.933333,V,OR,M
skadovs_k_ua,43710,Skadovs'K,Ua,46.1,32.916667,V,CB,M
khorly_ua,43720,Khorly,Ua,46.083333,33.283333,V,CN,M
milos_gr,43030,Milos,Gr,36.716667,24.45,V,CN,M
soudha_gr,43100,Soudha,Gr,35.483333,24.183333,M,CN,L
iraklion_gr,43130,Iraklion,Gr,35.35,25.15,M,CB,M
sitia_gr,43150,Sitia,Gr,35.216667,26.133333,V,CN,M
kali_limenes_gr,43165,Kali Limenes,Gr,34.933333,24.833333,V,CN,L
rodhos_gr,43210,Rodhos,Gr,36.45,28.233333,S,CB,M
limin_kos_gr,43250,Limin Kos,Gr,36.9,27.283333,V,OR,M
kalimnos_gr,43260,Kalimnos,Gr,36.95,26.983333,V,CN,M
lakki_gr,43280,Lakki,Gr,37.133333,26.85,V,CN,M
eceabat_tr,43370,Eceabat,Tr,40.183333,26.366667,V,LC,M
gelibolu_tr,43380,Gelibolu,Tr,40.4,26.666667,V,LC,M
tekirdag_tr,43390,Tekirdag,Tr,40.983333,27.516667,V,LC,M
istanbul_tr,43420,Istanbul,Tr,41.016667,28.966667,L,LC,L
defterdar_burnu_tr,43430,Defterdar Burnu,Tr,41.05,29.033333,V,CN,M
istinye_tr,43435,Istinye,Tr,41.116667,29.05,V,CN,M
burgas_bg,43500,Burgas,Bg,42.483333,27.483333,S,CB,M
vaitape_pf,55770,Vaitape,Pf,-16.5,-151.75,V,CB,M
uturoa_pf,55800,Uturoa,Pf,-16.733333,-151.45,V,CN,
papeete_pf,55840,Papeete,Pf,-17.533333,-149.583333,S,CN,M
port_rikitea_pf,55960,Port Rikitea,Pf,-23.116667,-134.966667,V,CN,M
atuona_pf,56010,Atuona,Pf,-9.816667,-139.033333,V,CN,
baie_taiohae_pf,56015,Baie Taiohae,Pf,-8.933333,-140.083333,V,CN,
canton_island_ki,56025,Canton Island,Ki,-2.833333,-171.716667,V,OR,
english_harbor_ki,56039,English Harbor,Ki,3.85,-159.366667,V,CN,M
honokaa_us,56070,Honokaa,Us,20.1,-155.466667,V,OR,
hilo_us,56090,Hilo,Us,19.733333,-155.066667,M,CB,L
kanda_jp,62145,Kanda,Jp,33.783333,131.016667,V,CN,L
oita_ko_jp,62160,Oita Ko,Jp,33.25,131.666667,V,CB,L
saganoseki_ko_jp,62165,Saganoseki Ko,Jp,33.25,131.866667,S,CB,M
tsukumi_ko_jp,62170,Tsukumi Ko,Jp,33.083333,131.866667,V,CB,L
saiki_ko_jp,62175,Saiki Ko,Jp,32.966667,131.933333,S,CB,M
hososhima_ko_jp,62190,Hososhima Ko,Jp,32.433333,131.666667,V,CB,L
kagoshima_ko_jp,62220,Kagoshima Ko,Jp,31.583333,130.566667,M,CN,L
shibushi_wan_jp,62224,Shibushi Wan,Jp,31.466667,131.1,S,CB,L
kiire_jp,62225,Kiire,Jp,31.383333,130.55,V,OR,L
minamata_ko_jp,62250,Minamata Ko,Jp,32.2,130.383333,V,CB,L
yatsushiro_ko_jp,62255,Yatsushiro Ko,Jp,32.5,130.533333,S,RN,L
misumi_ko_jp,62280,Misumi Ko,Jp,32.6,130.466667,S,CN,L
miike_ko_jp,62290,Miike Ko,Jp,33.0,130.416667,S,CB,L
nagasaki_jp,62360,Nagasaki,Jp,32.716667,129.85,L,CN,L
sasebo_jp,62380,Sasebo,Jp,33.166667,129.716667,M,CN,L
imari_jp,62400,Imari,Jp,33.283333,129.883333,V,RN,L
melaka_my,49970,Melaka,My,2.2,102.25,S,RN,M
colombo_lk,49240,Colombo,Lk,6.95,79.85,M,CB,M
galle_harbor_lk,49250,Galle Harbor,Lk,6.016667,80.216667,S,CB,M
bandar_e_mahshahr_ir,48450,Bandar-E Mahshahr,Ir,30.466667,49.183333,S,RN,M
bandar_khomeyni_ir,48460,Bandar Khomeyni,Ir,30.433333,49.083333,S,OR,L
kharg_island_oil_terminal_ir,48465,Kharg Island Oil Terminal,Ir,29.233333,50.333333,S,OR,M
sirus_oil_terminal_ir,48468,Sirus Oil Terminal,Ir,29.016667,49.483333,S,OR,L
bushehr_ir,48470,Bushehr,Ir,28.983333,50.833333,M,CN,M
jazireh_ye_lavan_oil_terminal_ir,48480,Jazireh-Ye Lavan Oil Terminal,Ir,26.783333,53.333333,V,OR,M
jazireh_ye_hormoz_ir,48530,Jazireh-Ye Hormoz,Ir,27.1,56.45,V,OR,
jazireh_ye_sirri_ir,48535,Jazireh-Ye Sirri,Ir,25.9,54.55,S,OR,M
chah_bahar_ir,48550,Chah Bahar,Ir,25.266667,60.616667,V,CN,M
karachi_pk,48600,Karachi,Pk,24.783333,66.983333,M,CN,L
muhamamad_bin_qasim_pk,48605,Muhamamad Bin Qasim,Pk,24.766667,67.35,S,CN,M
mandvi_in,48620,Mandvi,In,22.833333,69.35,V,OR,L
okha_in,48670,Okha,In,22.466667,69.083333,V,CN,L
schiedam_nl,31130,Schiedam,Nl,51.9,4.4,V,RB,M
thyboron_dk,30460,Thyboron,Dk,56.7,8.216667,V,CB,M
sakskobing_dk,29660,Sakskobing,Dk,54.8,11.633333,S,CN,M
bandholm_dk,29670,Bandholm,Dk,54.833333,11.5,S,CB,M
nakskov_dk,29700,Nakskov,Dk,54.833333,11.133333,S,CN,L
rodby_havn_dk,29710,Rodby Havn,Dk,54.65,11.35,V,CB,M
nysted_dk,29720,Nysted,Dk,54.666667,11.733333,V,CB,M
rudkobing_dk,29760,Rudkobing,Dk,54.95,10.716667,S,CB,M
marstal_dk,29790,Marstal,Dk,54.916667,10.333333,S,CB,M
aeroskobing_dk,29800,Aeroskobing,Dk,54.883333,10.416667,V,CB,M
svendborg_dk,29830,Svendborg,Dk,55.066667,10.616667,S,CN,M
nyborg_dk,29860,Nyborg,Dk,55.316667,10.8,S,CB,M
odense_dk,29880,Odense,Dk,55.416667,10.383333,S,LC,M
middelfart_dk,29910,Middelfart,Dk,55.5,9.733333,S,CB,M
assens_dk,29930,Assens,Dk,55.266667,9.883333,S,CB,M
faborg_dk,29940,Faborg,Dk,55.1,10.25,S,CN,M
sonderborg_dk,30060,Sonderborg,Dk,54.916667,9.783333,S,RN,M
augustenborg_dk,30095,Augustenborg,Dk,54.95,9.866667,S,CN,M
abenra_dk,30100,Abenra,Dk,55.05,9.433333,S,CB,L
ensted_dk,30105,Ensted,Dk,55.016667,9.433333,V,OR,M
haderslev_dk,30120,Haderslev,Dk,55.25,9.5,S,RB,M
kolding_dk,30160,Kolding,Dk,55.483333,9.5,S,RB,M
fredericia_dk,30170,Fredericia,Dk,55.566667,9.766667,S,CN,M
vejle_dk,30190,Vejle,Dk,55.716667,9.55,S,CN,M
horsens_dk,30230,Horsens,Dk,55.866667,9.85,V,CB,M
arhus_dk,30260,Arhus,Dk,56.15,10.216667,M,CB,L
studstrup_dk,30285,Studstrup,Dk,56.25,10.35,M,CN,M
grenaa_havn_dk,30290,Grenaa Havn,Dk,56.416667,10.933333,V,CB,M
randers_dk,30330,Randers,Dk,56.466667,10.05,S,RN,M
hadsund_dk,30340,Hadsund,Dk,56.716667,10.116667,V,CN,M
mariager_dk,30350,Mariager,Dk,56.65,9.983333,V,CN,M
hobro_dk,30360,Hobro,Dk,56.633333,9.8,V,RN,M
hals_dk,30380,Hals,Dk,56.983333,10.316667,V,RN,M
alborg_dk,30400,Alborg,Dk,57.05,9.933333,S,RN,L
frederikshavn_dk,30430,Frederikshavn,Dk,57.433333,10.55,S,CB,M
skagen_havn_dk,30440,Skagen Havn,Dk,57.716667,10.6,S,CB,M
golfito_cr,15480,Golfito,Cr,8.633333,-83.166667,S,CN,L
puerto_quepos_cr,15490,Puerto Quepos,Cr,9.433333,-84.166667,V,CN,M
puerto_caldera_cr,15500,Puerto Caldera,Cr,9.916667,-84.716667,V,CN,L
puntarenas_cr,15510,Puntarenas,Cr,9.983333,-84.833333,V,OR,L
puerto_sandino_ni,15545,Puerto Sandino,Ni,12.183333,-86.766667,V,OR,L
walpole_island_ca,3650,Walpole Island,Ca,42.616667,-82.516667,V,RN,M
sombra_ca,3660,Sombra,Ca,42.716667,-82.483333,V,RN,M
sackets_harbor_us,3150,Sackets Harbor,Us,43.95,-76.116667,V,CN,M
oswego_us,3170,Oswego,Us,43.466667,-76.516667,S,RN,M
masson_ca,2490,Masson,Ca,45.533333,-75.416667,V,RN,
gatineau_ca,2510,Gatineau,Ca,45.483333,-75.65,V,RN,
ottawa_ca,2520,Ottawa,Ca,45.433333,-75.7,S,RN,
hull_ca,2530,Hull,Ca,45.433333,-75.7,V,RN,
beauharnois_ca,2550,Beauharnois,Ca,45.316667,-73.883333,V,LC,
coteau_landing_ca,2560,Coteau Landing,Ca,45.25,-74.2,V,LC,
st_zotique_ca,2570,St Zotique,Ca,45.25,-74.25,V,LC,
st_anicet_ca,2590,St Anicet,Ca,45.133333,-74.366667,V,RN,
south_lancaster_ca,2600,South Lancaster,Ca,45.133333,-74.5,V,RN,
cornwall_ca,2620,Cornwall,Ca,45.016667,-74.733333,V,LC,M
cardinal_ca,2670,Cardinal,Ca,44.783333,-75.383333,V,LC,
lower_lakes_terminal_ca,2680,Lower Lakes Terminal,Ca,44.733333,-75.466667,S,RN,
brockville_ca,2700,Brockville,Ca,44.583333,-75.666667,V,CN,
rockport_ca,2710,Rockport,Ca,44.383333,-75.933333,V,RN,
gananoque_ca,2720,Gananoque,Ca,44.333333,-76.166667,V,RN,
wolfe_island_ca,2730,Wolfe Island,Ca,44.2,-76.433333,V,RN,
kingston_ca,2740,Kingston,Ca,44.233333,-76.5,V,CN,M
ogdensburg_us,2770,Ogdensburg,Us,44.7,-75.5,S,RN,
alexandria_bay_us,2790,Alexandria Bay,Us,44.333333,-75.916667,V,RN,M
clayton_us,2800,Clayton,Us,44.233333,-76.05,V,RN,M
millhaven_ca,2830,Millhaven,Ca,44.2,-76.733333,V,CN,
picton_ca,2880,Picton,Ca,44.016667,-77.133333,V,CN,M
belleville_ca,2930,Belleville,Ca,44.15,-77.4,S,CN,M
trenton_ca,2940,Trenton,Ca,44.1,-77.566667,S,RN,
cobourg_ca,2960,Cobourg,Ca,43.95,-78.166667,S,CB,M
port_hope_ca,2970,Port Hope,Ca,43.933333,-78.283333,S,CB,M
oshawa_ca,2980,Oshawa,Ca,43.866667,-78.816667,S,CB,M
port_whitby_ca,2990,Port Whitby,Ca,43.85,-78.933333,S,CB,M
toronto_ca,3000,Toronto,Ca,43.616667,-79.383333,M,CN,L
port_credit_ca,3010,Port Credit,Ca,43.55,-79.583333,V,CB,L
clarkson_ca,3015,Clarkson,Ca,43.5,-79.6,V,OR,L
oakville_ca,3020,Oakville,Ca,43.433333,-79.666667,V,CB,M
bronte_ca,3030,Bronte,Ca,43.4,-79.716667,V,CB,M
hamilton_ca,3050,Hamilton,Ca,43.25,-79.85,M,CN,L
port_dalhousie_ca,3060,Port Dalhousie,Ca,43.216667,-79.266667,V,CB,M
port_weller_ca,3070,Port Weller,Ca,43.233333,-79.216667,S,RT,L
welland_ca,3090,Welland,Ca,43.0,-79.25,S,LC,L
toliara_mg,47460,Toliara,Mg,-23.366667,43.666667,V,OR,M
mananjary_mg,47510,Mananjary,Mg,-21.25,48.333333,V,OR,
toamasina_mg,47540,Toamasina,Mg,-18.166667,49.416667,S,CB,M
antsiranana_mg,47630,Antsiranana,Mg,-12.266667,49.283333,S,CB,L
honuapo_us,56100,Honuapo,Us,19.083333,-155.55,V,OR,
milolii_us,56110,Milolii,Us,19.183333,-155.9,V,OR,
kauhako_bay_us,56120,Kauhako Bay,Us,19.383333,-155.9,V,CN,
napoopoo_us,56130,Napoopoo,Us,19.483333,-155.933333,V,CN,
kailua_us,56140,Kailua,Us,19.633333,-156.0,V,CN,
kiholo_us,56150,Kiholo,Us,19.866667,-155.95,V,CN,
kawaihae_us,56160,Kawaihae,Us,20.033333,-155.833333,S,CB,M
mahukona_us,56170,Mahukona,Us,20.183333,-155.9,V,CN,
kahului_us,56180,Kahului,Us,20.9,-156.466667,V,CB,M
hana_us,56190,Hana,Us,20.75,-155.983333,V,CN,
lahaina_us,56200,Lahaina,Us,20.866667,-156.666667,V,CB,M
kaumalapau_harbor_us,56230,Kaumalapau Harbor,Us,20.783333,-157.0,V,CB,M
pukoo_us,56240,Pukoo,Us,21.066667,-156.8,V,TH,
kamalo_us,56250,Kamalo,Us,21.05,-156.883333,V,CN,
kaunakakai_us,56260,Kaunakakai,Us,21.083333,-157.033333,V,OR,
honolulu_us,56280,Honolulu,Us,21.3,-157.866667,M,CB,M
port_allen_us,56290,Port Allen,Us,21.9,-159.583333,S,CB,M
nawiliwili_bay_us,56300,Nawiliwili Bay,Us,21.95,-159.35,S,CB,M
ahukini_landing_us,56310,Ahukini Landing,Us,22.0,-159.333333,V,CB,
mata_utu_wf,55650,Mata-Utu,Wf,-13.283333,-176.133333,V,OR,M
devonport_au,54920,Devonport,Au,-41.183333,146.366667,S,RB,L
beauty_point_au,54943,Beauty Point,Au,-41.15,146.816667,S,CN,M
launceston_au,54970,Launceston,Au,-41.45,147.116667,S,RN,L
whangaroa_nz,55000,Whangaroa,Nz,-35.05,173.766667,V,CN,M
opua_nz,55030,Opua,Nz,-35.316667,174.116667,V,RN,M
whangarei_nz,55050,Whangarei,Nz,-35.8,174.433333,S,RN,M
auckland_nz,55060,Auckland,Nz,-36.85,174.766667,L,RN,L
tauranga_nz,55080,Tauranga,Nz,-37.633333,176.166667,S,CN,M
gisborne_nz,55110,Gisborne,Nz,-38.666667,178.033333,S,RB,M
napier_nz,55130,Napier,Nz,-39.483333,176.916667,S,CB,L
wellington_nz,55150,Wellington,Nz,-41.283333,174.783333,L,CN,L
wanganui_nz,55180,Wanganui,Nz,-39.95,175.033333,V,RN,M
new_plymouth_nz,55210,New Plymouth,Nz,-39.066667,174.033333,S,CB,L
varna_bg,43510,Varna,Bg,43.183333,27.966667,L,CB,M
mangalia_ro,43550,Mangalia,Ro,43.816667,28.583333,V,CB,M
constanta_ro,43560,Constanta,Ro,44.166667,28.65,M,CB,M
sulina_ro,43570,Sulina,Ro,45.166667,29.666667,V,RN,L
braila_ro,43590,Braila,Ro,45.25,27.983333,V,RN,M
galati_ro,43600,Galati,Ro,45.416667,28.083333,S,RN,M
izmayil_ua,43625,Izmayil,Ua,45.333333,28.85,V,RN,M
illichivsk_ua,43645,Illichivsk,Ua,46.3,30.65,L,CB,M
odesa_ua,43650,Odesa,Ua,46.483333,30.733333,L,CB,M
yuzhnyy_ua,43655,Yuzhnyy,Ua,46.6,31.016667,S,RB,M
mykolayiv_ua,43670,Mykolayiv,Ua,46.95,31.983333,S,RB,L
kherson_ua,43680,Kherson,Ua,46.616667,32.6,S,OR,M
veraval_in,48690,Veraval,In,20.9,70.366667,V,OR,L
bhavnagar_in,48760,Bhavnagar,In,21.766667,72.233333,S,RT,M
mumbai_in,48840,Mumbai,In,18.966667,72.866667,L,CT,L
jawaharlal_nehru_port_nhava_shiva_in,48845,Jawaharlal Nehru Port (Nhava Shiva),In,18.95,72.95,M,OR,L
marmagao_in,48970,Marmagao,In,15.433333,73.8,S,RN,L
karwar_in,48990,Karwar,In,14.816667,74.116667,V,CB,L
azhikal_azhikkal_in,49040,Azhikal (Azhikkal),In,11.916667,75.3,V,RN,M
calicut_kozhikode_in,49100,Calicut (Kozhikode),In,11.25,75.766667,V,OR,M
beypore_in,49110,Beypore,In,11.166667,75.8,V,OR,M
kochi_cochin_in,49130,Kochi (Cochin),In,9.966667,76.233333,M,CN,L
quilon_kollam_in,49160,Quilon (Kollam),In,8.883333,76.583333,V,CB,M
kolachel_in,49180,Kolachel,In,8.166667,77.25,V,OR,M
neath_gb,34970,Neath,Gb,51.633333,-3.833333,V,CN,
port_talbot_gb,34980,Port Talbot,Gb,51.583333,-3.816667,S,CB,M
barry_gb,34990,Barry,Gb,51.4,-3.266667,M,CT,M
cardiff_gb,35010,Cardiff,Gb,51.45,-3.166667,M,CT,M
newport_gb,35015,Newport,Gb,51.55,-2.983333,M,RT,L
sharpness_gb,35040,Sharpness,Gb,51.716667,-2.483333,S,LC,L
avonmouth_gb,35060,Avonmouth,Gb,51.5,-2.716667,S,RT,M
bristol_gb,35070,Bristol,Gb,51.466667,-2.633333,M,RT,M
bridgwater_gb,35100,Bridgwater,Gb,51.133333,-3.0,V,RN,M
watchet_harbor_gb,35110,Watchet Harbor,Gb,51.183333,-3.333333,V,CB,M
bideford_gb,35150,Bideford,Gb,51.033333,-4.2,S,RN,M
padstow_gb,35170,Padstow,Gb,50.55,-4.933333,V,RN,M
hayle_gb,35200,Hayle,Gb,50.183333,-5.416667,V,RB,M
newlyn_gb,35240,Newlyn,Gb,50.1,-5.55,V,CB,L
falmouth_harbour_gb,35290,Falmouth Harbour,Gb,50.15,-5.066667,M,CN,L
corinto_ni,15550,Corinto,Ni,12.483333,-87.166667,S,RN,L
puerto_de_hencan_hn,15570,Puerto De Hencan,Hn,13.4,-87.45,V,RN,L
la_union_sv,15600,La Union,Sv,13.333333,-87.833333,V,CN,L
acajutla_sv,15640,Acajutla,Sv,13.583333,-89.833333,V,CB,L
puerto_quetzal_gt,15660,Puerto Quetzal,Gt,13.916667,-90.8,V,CB,L
puerto_madero_mx,15710,Puerto Madero,Mx,14.7,-92.45,V,RB,M
salina_cruz_mx,15730,Salina Cruz,Mx,16.166667,-95.2,S,CB,L
paita_pe,15170,Paita,Pe,-5.083333,-81.116667,V,OR,L
talara_pe,15190,Talara,Pe,-4.583333,-81.283333,S,CN,L
bahia_san_vicente_cl,14415,Bahia San Vicente,Cl,-36.733333,-73.166667,V,CN,L
talcahuano_cl,14420,Talcahuano,Cl,-36.7,-73.1,S,CN,L
lirquen_cl,14425,Lirquen,Cl,-36.716667,-72.983333,V,CN,M
penco_cl,14440,Penco,Cl,-36.716667,-73.0,V,CN,L
puerto_san_antonio_cl,14470,Puerto San Antonio,Cl,-33.583333,-71.616667,S,CB,L
bahia_de_valparaiso_cl,14500,Bahia De Valparaiso,Cl,-33.033333,-71.616667,M,CB,L
bahia_quintero_ventanas_cl,14510,Bahia Quintero (Ventanas),Cl,-32.766667,-71.533333,V,OR,L
bahia_herradura_guayacan_cl,14560,Bahia Herradura Guayacan,Cl,-29.966667,-71.366667,V,OR,L
coquimbo_cl,14570,Coquimbo,Cl,-29.95,-71.333333,V,CN,L
huasco_cl,14610,Huasco,Cl,-28.466667,-71.25,V,OR,L
puerto_caldera_cl,14630,Puerto Caldera,Cl,-27.05,-70.833333,V,CN,L
