shipment_id,shipment_date,product_id,product_category,sku_group,supplier_id,supplier_name,supplier_country,supplier_region,business_unit,priority_level,origin_port,origin_country,origin_lat,origin_lng,destination_port,destination_country,destination_lat,destination_lng,route_key,route_distance_km,transport_mode,carrier_name,expected_time_hours,actual_time_hours,delay_hours,port_congestion_origin,port_congestion_destination,customs_clearance_hours,inventory_level,safety_stock_level,units_sold_7d,demand_volatility,fuel_price_index,temperature_control_required,order_value_usd,shipment_status
SHP_0580,2026-02-05 04:00:00,1001,Pharma,Cold Chain,SUP_011,Kaveri BioMaterials,India,Asia,Logistics,Critical,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,ONE,256.82,263.02,6.2,0.5652,0.3646,16.64,483,202,296,0.2497,1.2911,Y,165356.56,delivered
SHP_0581,2026-02-05 06:00:00,1001,Pharma,Cold Chain,SUP_011,Kaveri BioMaterials,India,Asia,Logistics,Medium,Mumbai Port,India,18.9497,72.8356,Busan Port,South Korea,35.1796,129.0756,Mumbai Port|Busan Port,7044,Ocean,ONE,229.45,244.09,14.64,0.3437,0.3319,14.32,474,197,378,0.3456,1.0543,Y,206668.88,in_transit
SHP_0582,2026-02-05 17:00:00,1001,Pharma,Cold Chain,SUP_011,Kaveri BioMaterials,India,Asia,Logistics,Critical,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,Maersk,324.33,343.12,18.79,0.3852,0.5654,16.75,512,212,315,0.4285,1.2399,Y,154572.17,delivered
SHP_0583,2026-02-06 12:00:00,1001,Pharma,Cold Chain,SUP_011,Kaveri BioMaterials,India,Asia,Logistics,Medium,Mundra Port,India,22.839,69.721,Busan Port,South Korea,35.1796,129.0756,Mundra Port|Busan Port,7134,Ocean,Evergreen,232.87,244.17,11.3,0.585,0.1912,15.24,322,193,365,0.3594,1.1791,Y,160349.44,in_transit
SHP_0584,2026-02-07 01:00:00,1007,Pharma,Cold Chain,SUP_011,Kaveri BioMaterials,India,Asia,Logistics,Low,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,Maersk,306.47,325.29,18.82,0.3542,0.256,21.17,492,197,311,0.4145,1.1335,Y,162500.5,delivered
SHP_0585,2026-02-07 19:00:00,1001,Pharma,Cold Chain,SUP_011,Kaveri BioMaterials,India,Asia,Logistics,High,Chennai Port,India,13.0827,80.2707,Busan Port,South Korea,35.1796,129.0756,Chennai Port|Busan Port,6661,Ocean,CMA CGM,236.57,247.73,11.16,0.3904,0.5129,15.61,360,236,334,0.297,1.1661,Y,178626.33,delivered
SHP_0586,2026-02-08 10:00:00,1007,Pharma,Cold Chain,SUP_011,Kaveri BioMaterials,India,Asia,Logistics,High,Mundra Port,India,22.839,69.721,Busan Port,South Korea,35.1796,129.0756,Mundra Port|Busan Port,7134,Ocean,ONE,230.28,244.92,14.64,0.5167,0.3588,20.44,541,189,374,0.2389,1.2396,Y,194283.39,delivered
SHP_0587,2026-02-08 12:00:00,1001,Pharma,Cold Chain,SUP_011,Kaveri BioMaterials,India,Asia,Logistics,High,Mumbai Port,India,18.9497,72.8356,Busan Port,South Korea,35.1796,129.0756,Mumbai Port|Busan Port,7044,Ocean,Evergreen,228.35,252.38,24.03,0.2295,0.5529,15.8,550,192,312,0.3074,1.1752,Y,154782.56,delivered
SHP_0588,2026-02-09 08:00:00,1001,Pharma,Cold Chain,SUP_011,Kaveri BioMaterials,India,Asia,Logistics,High,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,Maersk,328.26,352.48,24.22,0.1941,0.2254,23.03,521,213,420,0.4576,1.1307,Y,121984.44,delivered
SHP_0589,2026-02-10 06:00:00,1007,Pharma,Cold Chain,SUP_011,Kaveri BioMaterials,India,Asia,Logistics,Critical,Mundra Port,India,22.839,69.721,Busan Port,South Korea,35.1796,129.0756,Mundra Port|Busan Port,7134,Ocean,MSC,237.3,261.66,24.36,0.3977,0.4104,21.62,452,195,236,0.3518,1.2571,Y,177769.71,delivered
SHP_0590,2026-02-10 06:00:00,1001,Pharma,Cold Chain,SUP_011,Kaveri BioMaterials,India,Asia,Logistics,High,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,ONE,254.83,258.25,3.42,0.4505,0.5222,17.19,341,196,313,0.4329,1.2636,Y,125105.0,delivered
SHP_0591,2026-01-01 00:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Hapag-Lloyd,336.27,348.4,12.13,0.1421,0.5527,9.22,591,179,399,0.4717,1.1702,N,174316.78,delivered
SHP_0592,2026-01-01 21:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,CMA CGM,315.02,337.26,22.24,0.3437,0.4231,13.39,495,173,268,0.4017,1.2331,N,170987.51,delivered
SHP_0593,2026-01-02 08:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,CMA CGM,368.77,380.54,11.77,0.3636,0.3958,14.56,653,155,355,0.1237,1.1754,N,181119.06,delivered
SHP_0594,2026-01-03 04:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,MSC,361.96,365.06,3.1,0.1844,0.4494,18.71,530,162,409,0.3459,1.0535,N,124822.86,delivered
SHP_0595,2026-01-03 19:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Low,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,ONE,351.33,364.33,13.0,0.3543,0.5153,15.8,624,174,304,0.3843,1.2597,N,124321.8,delivered
SHP_0596,2026-01-04 08:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Low,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,Hapag-Lloyd,364.97,382.11,17.14,0.3547,0.3468,13.59,453,175,357,0.3391,1.2061,N,165559.9,delivered
SHP_0597,2026-01-04 21:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Evergreen,350.49,374.37,23.88,0.1809,0.2946,6.83,545,163,379,0.357,1.1729,N,132423.72,delivered
SHP_0598,2026-01-05 20:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Maersk,333.31,351.49,18.18,0.1509,0.4961,19.44,466,159,312,0.4402,1.2035,N,194789.01,in_transit
SHP_0599,2026-01-05 16:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Low,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,MSC,346.02,357.22,11.2,0.5257,0.4747,19.29,476,168,205,0.341,1.1731,N,160486.71,delivered
SHP_0600,2026-01-06 16:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Critical,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,Maersk,364.95,380.12,15.17,0.3152,0.1782,15.12,576,161,294,0.3029,1.1174,N,85805.01,delivered
SHP_0601,2026-01-07 07:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Critical,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,MSC,379.64,401.39,21.75,0.4265,0.3557,16.9,504,155,265,0.2568,1.2863,N,188336.18,delivered
SHP_0602,2026-01-07 10:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,ONE,386.12,401.89,15.77,0.2846,0.3481,16.28,678,144,329,0.1321,1.1046,N,120241.17,delivered
SHP_0603,2026-01-08 03:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,CMA CGM,353.85,395.69,41.84,0.3001,0.5943,4.84,669,166,434,0.3827,1.2143,N,142076.22,delivered
SHP_0604,2026-01-08 14:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,CMA CGM,341.85,361.66,19.81,0.3062,0.3835,12.66,575,163,290,0.3202,1.2092,N,139739.28,delivered
SHP_0605,2026-01-09 05:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,ONE,321.75,343.51,21.76,0.4621,0.5756,19.64,526,178,357,0.2012,1.2556,N,159496.74,delivered
SHP_0606,2026-01-10 05:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,Hapag-Lloyd,372.68,388.78,16.1,0.3543,0.1445,19.89,442,159,272,0.1213,1.1664,N,165784.89,delivered
SHP_0607,2026-01-10 15:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Evergreen,319.12,338.52,19.4,0.6893,0.5066,16.23,419,157,439,0.3786,1.1049,N,168999.15,delivered
SHP_0608,2026-01-11 14:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,CMA CGM,352.09,374.83,22.74,0.3534,0.2411,24.82,514,168,241,0.158,1.115,N,180635.53,customs_hold
SHP_0609,2026-01-12 05:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Critical,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,Hapag-Lloyd,377.98,396.43,18.45,0.8308,0.4303,16.46,566,171,266,0.2352,1.2108,N,143982.31,delivered
SHP_0610,2026-01-12 17:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,ONE,374.49,386.74,12.25,0.441,0.0949,13.76,520,154,331,0.2831,1.2089,N,135952.01,delivered
SHP_0611,2026-01-13 02:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,MSC,369.38,391.0,21.62,0.6032,0.4256,14.06,661,166,415,0.3191,1.2797,N,165621.79,delivered
SHP_0612,2026-01-13 23:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Maersk,370.53,382.61,12.08,0.3229,0.1384,16.73,595,157,367,0.3611,1.1563,N,158976.38,delivered
SHP_0613,2026-01-14 06:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Maersk,319.4,342.6,23.2,0.6213,0.2771,19.35,506,161,300,0.1767,1.2121,N,167078.76,delivered
SHP_0614,2026-01-14 12:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,Maersk,336.5,341.55,5.05,0.5501,0.2688,14.11,552,173,308,0.1524,1.204,N,186427.53,delivered
SHP_0615,2026-01-15 09:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,CMA CGM,331.6,350.89,19.29,0.4122,0.1587,10.69,543,170,430,0.213,1.2248,N,127637.6,delivered
SHP_0616,2026-01-15 21:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Low,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,Maersk,361.34,390.36,29.02,0.4799,0.4168,21.5,489,138,408,0.2951,1.195,N,171797.82,in_transit
SHP_0617,2026-01-16 21:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,Maersk,350.91,370.87,19.96,0.2644,0.5945,16.68,529,150,255,0.2812,1.1997,N,189933.66,delivered
SHP_0618,2026-01-17 07:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Critical,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Hapag-Lloyd,342.69,360.79,18.1,0.3321,0.4632,12.73,614,162,274,0.2638,1.2036,N,169559.64,delivered
SHP_0619,2026-01-17 23:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,ONE,370.33,386.11,15.78,0.4881,0.5492,16.06,478,160,324,0.3694,1.1959,N,200120.9,delivered
SHP_0620,2026-01-18 11:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Low,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,MSC,357.47,376.82,19.35,0.3465,0.3829,17.86,471,188,197,0.2509,1.2718,N,148380.25,delivered
SHP_0621,2026-01-18 15:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Evergreen,329.85,340.81,10.96,0.2121,0.3732,14.35,680,163,282,0.4251,1.1449,N,136873.93,delivered
SHP_0622,2026-01-19 17:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Critical,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Maersk,345.41,362.1,16.69,0.6703,0.5641,15.69,466,148,314,0.2856,1.2615,N,169922.35,delivered
SHP_0623,2026-01-20 01:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,Hapag-Lloyd,375.82,388.36,12.54,0.3401,0.6152,16.3,547,170,235,0.224,1.2065,N,154573.47,delivered
SHP_0624,2026-01-20 06:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Low,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Hapag-Lloyd,354.31,362.53,8.22,0.2863,0.1712,10.02,606,179,275,0.2522,1.2338,N,168315.96,delivered
SHP_0625,2026-01-21 04:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,Maersk,371.39,387.83,16.44,0.3441,0.6588,11.29,451,117,256,0.3472,1.2068,N,189169.32,delivered
SHP_0626,2026-01-21 21:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Low,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,Evergreen,339.62,350.98,11.36,0.2706,0.2763,21.05,464,155,373,0.2877,1.112,N,207283.36,in_transit
SHP_0627,2026-01-22 04:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,MSC,315.5,325.08,9.58,0.4323,0.2585,12.92,418,196,513,0.4551,1.2906,N,154676.34,delivered
SHP_0628,2026-01-22 22:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Maersk,317.59,336.98,19.39,0.3571,0.3344,16.29,487,167,406,0.2654,1.1151,N,187883.31,delivered
SHP_0629,2026-01-23 11:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,Hapag-Lloyd,327.0,346.16,19.16,0.5501,0.4078,10.36,552,184,342,0.42,1.2003,N,143092.1,delivered
SHP_0630,2026-01-24 12:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Maersk,328.65,352.01,23.36,0.3941,0.2608,18.5,530,156,317,0.3257,1.1597,N,153672.34,delivered
SHP_0631,2026-01-24 09:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Critical,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,CMA CGM,378.6,391.53,12.93,0.4329,0.4334,11.45,434,165,413,0.2185,1.1925,N,131232.47,delivered
SHP_0632,2026-01-25 16:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,Maersk,385.96,397.51,11.55,0.4451,0.2054,16.23,595,159,316,0.1733,1.3157,N,102739.05,delivered
SHP_0633,2026-01-25 18:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Maersk,325.62,347.07,21.45,0.6045,0.3536,13.76,471,153,465,0.3312,1.2568,N,135945.59,delivered
SHP_0634,2026-01-26 02:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Critical,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,CMA CGM,365.57,382.48,16.91,0.2582,0.4779,21.57,453,174,298,0.3413,1.2313,N,132547.05,in_transit
SHP_0635,2026-01-26 19:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Critical,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,MSC,387.17,395.5,8.33,0.2441,0.3454,10.2,573,157,286,0.4219,1.1668,N,171321.87,delivered
SHP_0636,2026-01-27 18:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,MSC,380.97,400.08,19.11,0.2702,0.6199,19.58,453,157,241,0.2783,1.2095,N,181592.16,delivered
SHP_0637,2026-01-27 23:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Critical,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,CMA CGM,383.49,402.61,19.12,0.4391,0.5373,15.62,385,162,241,0.2362,1.2611,N,143633.13,delivered
SHP_0638,2026-01-28 19:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,Maersk,389.11,394.31,5.2,0.2044,0.4735,17.37,556,156,340,0.2691,1.2574,N,131274.8,delivered
SHP_0639,2026-01-29 12:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,ONE,378.71,390.77,12.06,0.3837,0.3724,15.36,630,179,263,0.3481,1.1706,N,138897.16,delivered
SHP_0640,2026-01-30 05:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,ONE,342.99,358.46,15.47,0.2136,0.5087,21.6,494,185,341,0.4176,1.1872,N,153025.94,delivered
SHP_0641,2026-01-30 19:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Critical,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,ONE,347.21,360.96,13.75,0.4912,0.3163,17.25,520,149,315,0.03,1.2705,N,180978.28,delivered
SHP_0642,2026-01-31 06:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,ONE,357.51,377.23,19.72,0.4185,0.5344,11.3,433,180,356,0.4306,1.2533,N,167203.0,delivered
SHP_0643,2026-01-31 15:00:00,1004,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,High,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Evergreen,317.96,335.86,17.9,0.4851,0.2633,16.19,462,176,368,0.4366,1.1816,N,201222.9,delivered
SHP_0644,2026-02-01 08:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,ONE,358.45,364.41,5.96,0.5674,0.2941,17.68,486,150,445,0.414,1.1486,N,150031.78,delivered
SHP_0645,2026-02-02 04:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,ONE,367.88,388.01,20.13,0.1778,0.6028,17.97,517,158,424,0.3764,1.1509,N,117593.73,delivered
SHP_0646,2026-02-02 03:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Low,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,CMA CGM,389.05,410.41,21.36,0.3084,0.4772,9.74,553,178,263,0.3058,1.1038,N,174265.62,delivered
SHP_0647,2026-02-03 08:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,CMA CGM,326.31,345.78,19.47,0.2405,0.3414,13.17,518,181,309,0.3017,1.1896,N,146531.59,delivered
SHP_0648,2026-02-03 06:00:00,1009,Digital Health,High Value,SUP_012,Pacific Sensor Works,South Korea,Asia,Risk,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Evergreen,362.97,378.55,15.58,0.5194,0.399,22.93,510,130,328,0.184,1.1791,N,151058.26,delivered
